amount,payment_method,failure_code,retry_count,customer_history,recovered
39237.74,MASTERCARD,TIMEOUT,2,NEUTRAL,1
458.72,AMEX,FRAUD_REVIEW,2,NEUTRAL,0
4547.4,UPI,FRAUD_REVIEW,4,NEGATIVE,0
5343.99,VISA,NETWORK_ERROR,4,POSITIVE,0
39265.05,UPI,DO_NOT_HONOR,2,NEUTRAL,1
4418.04,WALLET,EXPIRED_CARD,4,NEGATIVE,0
19160.45,MASTERCARD,INVALID_CARD,2,NEUTRAL,0
3350.7,UPI,INVALID_CARD,3,NEUTRAL,0
4030.68,AMEX,EXPIRED_CARD,3,NEGATIVE,0
23001.51,MASTERCARD,INVALID_CARD,0,NEUTRAL,1
31085.57,AMEX,FRAUD_REVIEW,2,NEUTRAL,0
43003.52,WALLET,FUNDS_UNAVAILABLE,2,NEUTRAL,0
34825.56,UPI,NETWORK_ERROR,1,NEUTRAL,0
14714.12,UPI,EXPIRED_CARD,2,NEUTRAL,0
39336.15,AMEX,INSUFFICIENT_FUNDS,4,POSITIVE,0
27372.33,WALLET,DO_NOT_HONOR,3,NEGATIVE,0
39924.74,VISA,TIMEOUT,3,POSITIVE,0
12252.65,MASTERCARD,TIMEOUT,3,POSITIVE,1
29977.11,WALLET,TIMEOUT,4,NEGATIVE,0
43507.76,UPI,DO_NOT_HONOR,2,NEGATIVE,0
26937.92,VISA,INSUFFICIENT_FUNDS,1,NEGATIVE,0
8483.66,WALLET,DO_NOT_HONOR,4,NEGATIVE,0
20100.96,AMEX,TIMEOUT,0,POSITIVE,1
11255.65,WALLET,EXPIRED_CARD,3,NEUTRAL,0
38662.64,WALLET,FUNDS_UNAVAILABLE,2,POSITIVE,1
14912.52,VISA,INSUFFICIENT_FUNDS,1,NEUTRAL,1
22875.57,MASTERCARD,FRAUD_REVIEW,2,NEUTRAL,0
36155.3,UPI,NETWORK_ERROR,0,NEUTRAL,1
35596.79,VISA,NETWORK_ERROR,0,NEGATIVE,0
46510.14,MASTERCARD,FUNDS_UNAVAILABLE,4,POSITIVE,1
21433.2,UPI,EXPIRED_CARD,3,NEGATIVE,0
32095.85,UPI,TIMEOUT,0,NEGATIVE,0
10026.76,WALLET,TIMEOUT,3,POSITIVE,0
10448.07,VISA,INSUFFICIENT_FUNDS,4,POSITIVE,1
10014.3,VISA,INVALID_CARD,3,NEGATIVE,0
15807.52,UPI,TIMEOUT,4,POSITIVE,1
42306.79,WALLET,FUNDS_UNAVAILABLE,2,NEGATIVE,0
33671.08,AMEX,INSUFFICIENT_FUNDS,1,NEUTRAL,1
18790.64,MASTERCARD,TIMEOUT,3,NEGATIVE,0
19308.76,MASTERCARD,FRAUD_REVIEW,4,NEGATIVE,0
46548.61,MASTERCARD,FUNDS_UNAVAILABLE,3,NEUTRAL,1
15866.08,UPI,DO_NOT_HONOR,2,POSITIVE,1
9917.4,UPI,FRAUD_REVIEW,3,NEGATIVE,0
35565.09,UPI,FRAUD_REVIEW,1,POSITIVE,0
39834.87,MASTERCARD,INVALID_CARD,0,NEUTRAL,1
14575.78,UPI,FRAUD_REVIEW,4,NEGATIVE,0
5887.49,WALLET,NETWORK_ERROR,4,POSITIVE,0
22180.06,MASTERCARD,TIMEOUT,0,NEGATIVE,0
37617.01,AMEX,DO_NOT_HONOR,3,NEUTRAL,0
40873.08,UPI,INSUFFICIENT_FUNDS,1,POSITIVE,0
29478.61,AMEX,TIMEOUT,1,NEGATIVE,1
10489.66,MASTERCARD,DO_NOT_HONOR,4,NEUTRAL,0
29923.51,MASTERCARD,NETWORK_ERROR,2,NEUTRAL,0
47629.39,WALLET,INSUFFICIENT_FUNDS,1,NEUTRAL,0
49625.81,MASTERCARD,FUNDS_UNAVAILABLE,1,POSITIVE,1
41458.39,UPI,FRAUD_REVIEW,1,NEGATIVE,0
31465.08,UPI,FRAUD_REVIEW,0,NEGATIVE,0
38490.43,UPI,INVALID_CARD,2,NEUTRAL,0
16499.01,VISA,INSUFFICIENT_FUNDS,3,NEGATIVE,0
18039.49,VISA,TIMEOUT,1,NEUTRAL,0
24836.8,AMEX,INVALID_CARD,2,NEGATIVE,0
28393.88,UPI,NETWORK_ERROR,0,POSITIVE,1
39237.71,UPI,DO_NOT_HONOR,0,POSITIVE,1
233.66,UPI,EXPIRED_CARD,1,NEGATIVE,0
43746.28,AMEX,INSUFFICIENT_FUNDS,2,NEUTRAL,1
33292.54,MASTERCARD,DO_NOT_HONOR,3,NEGATIVE,0
35032.18,MASTERCARD,TIMEOUT,0,NEGATIVE,1
10828.37,VISA,FUNDS_UNAVAILABLE,4,POSITIVE,0
22364.33,VISA,NETWORK_ERROR,0,NEUTRAL,0
23989.47,MASTERCARD,TIMEOUT,0,NEGATIVE,0
5339.44,AMEX,INVALID_CARD,1,NEUTRAL,0
37707.26,MASTERCARD,FUNDS_UNAVAILABLE,0,NEGATIVE,0
30593.9,MASTERCARD,FRAUD_REVIEW,2,NEGATIVE,0
37463.79,UPI,FRAUD_REVIEW,1,POSITIVE,0
7172.65,VISA,TIMEOUT,2,NEUTRAL,1
7163.54,AMEX,INSUFFICIENT_FUNDS,1,NEGATIVE,0
36114.75,AMEX,DO_NOT_HONOR,2,POSITIVE,1
25574.22,UPI,INVALID_CARD,0,POSITIVE,1
5814.63,UPI,INSUFFICIENT_FUNDS,4,POSITIVE,0
46709.44,MASTERCARD,TIMEOUT,4,NEUTRAL,0
34210.51,UPI,INSUFFICIENT_FUNDS,0,NEGATIVE,1
13256.83,VISA,DO_NOT_HONOR,3,NEGATIVE,0
35688.93,UPI,TIMEOUT,3,POSITIVE,0
26975.24,MASTERCARD,INVALID_CARD,0,NEUTRAL,1
46062.06,MASTERCARD,NETWORK_ERROR,3,NEGATIVE,0
41759.42,VISA,INVALID_CARD,3,NEGATIVE,0
12084.14,MASTERCARD,INSUFFICIENT_FUNDS,3,POSITIVE,0
30519.85,AMEX,FUNDS_UNAVAILABLE,0,POSITIVE,1
35134.68,MASTERCARD,FRAUD_REVIEW,2,NEGATIVE,0
41160.84,AMEX,FUNDS_UNAVAILABLE,2,POSITIVE,0
43698.31,VISA,DO_NOT_HONOR,2,NEUTRAL,1
3380.83,WALLET,INSUFFICIENT_FUNDS,3,NEUTRAL,0
2960.87,WALLET,FUNDS_UNAVAILABLE,2,POSITIVE,1
5324.66,WALLET,INSUFFICIENT_FUNDS,1,NEGATIVE,0
2393.09,VISA,EXPIRED_CARD,0,NEUTRAL,1
46027.28,MASTERCARD,DO_NOT_HONOR,4,NEGATIVE,0
21084.59,AMEX,EXPIRED_CARD,3,NEGATIVE,0
41334.65,WALLET,NETWORK_ERROR,0,NEGATIVE,0
2823.07,MASTERCARD,DO_NOT_HONOR,3,POSITIVE,0
43328.41,AMEX,NETWORK_ERROR,0,NEGATIVE,1
18572.18,AMEX,INVALID_CARD,4,POSITIVE,0
29666.21,UPI,EXPIRED_CARD,4,POSITIVE,1
46633.4,VISA,EXPIRED_CARD,4,NEUTRAL,0
34734.35,VISA,NETWORK_ERROR,0,NEGATIVE,1
36956.52,AMEX,INSUFFICIENT_FUNDS,1,NEGATIVE,0
21106.83,VISA,FUNDS_UNAVAILABLE,2,POSITIVE,1
11727.33,WALLET,TIMEOUT,2,NEUTRAL,0
4428.14,VISA,FUNDS_UNAVAILABLE,3,POSITIVE,0
3301.69,MASTERCARD,EXPIRED_CARD,2,NEUTRAL,0
46316.89,UPI,NETWORK_ERROR,2,NEUTRAL,1
3919.43,MASTERCARD,FUNDS_UNAVAILABLE,4,POSITIVE,1
8385.87,UPI,NETWORK_ERROR,3,POSITIVE,0
48238.81,MASTERCARD,FRAUD_REVIEW,2,NEUTRAL,0
6171.7,MASTERCARD,INVALID_CARD,4,POSITIVE,0
42857.35,MASTERCARD,INSUFFICIENT_FUNDS,1,NEUTRAL,1
2637.74,AMEX,INVALID_CARD,1,POSITIVE,0
42759.14,WALLET,EXPIRED_CARD,0,NEUTRAL,1
39731.73,VISA,DO_NOT_HONOR,0,POSITIVE,1
41218.94,AMEX,INSUFFICIENT_FUNDS,4,NEGATIVE,0
40674.81,VISA,INSUFFICIENT_FUNDS,1,NEGATIVE,0
6613.82,AMEX,INSUFFICIENT_FUNDS,0,NEUTRAL,1
46221.76,UPI,TIMEOUT,3,POSITIVE,1
21447.87,AMEX,EXPIRED_CARD,1,NEUTRAL,1
44194.51,VISA,EXPIRED_CARD,2,NEUTRAL,0
27624.3,VISA,INSUFFICIENT_FUNDS,2,NEUTRAL,1
10133.0,WALLET,EXPIRED_CARD,4,POSITIVE,0
39139.41,AMEX,FRAUD_REVIEW,4,NEUTRAL,0
28369.43,AMEX,TIMEOUT,2,POSITIVE,1
29936.39,VISA,INVALID_CARD,0,NEUTRAL,0
38388.74,MASTERCARD,FUNDS_UNAVAILABLE,0,POSITIVE,1
13473.04,VISA,EXPIRED_CARD,4,NEUTRAL,0
41993.27,MASTERCARD,FUNDS_UNAVAILABLE,1,NEGATIVE,1
36957.63,AMEX,DO_NOT_HONOR,2,NEGATIVE,0
28242.82,MASTERCARD,FRAUD_REVIEW,4,NEUTRAL,0
2090.59,VISA,EXPIRED_CARD,4,POSITIVE,1
24003.85,AMEX,EXPIRED_CARD,1,NEUTRAL,0
45955.28,AMEX,DO_NOT_HONOR,0,POSITIVE,1
45877.76,VISA,NETWORK_ERROR,0,NEUTRAL,0
33174.55,WALLET,INSUFFICIENT_FUNDS,2,NEUTRAL,1
48797.86,UPI,FRAUD_REVIEW,2,POSITIVE,0
28186.47,WALLET,NETWORK_ERROR,1,NEGATIVE,0
8932.51,AMEX,INVALID_CARD,1,POSITIVE,0
47449.65,WALLET,TIMEOUT,4,POSITIVE,1
16047.2,WALLET,EXPIRED_CARD,4,POSITIVE,0
7204.04,VISA,EXPIRED_CARD,2,NEUTRAL,1
44288.95,VISA,NETWORK_ERROR,3,POSITIVE,1
12627.13,VISA,NETWORK_ERROR,2,POSITIVE,0
2597.74,UPI,TIMEOUT,1,NEUTRAL,1
19059.89,WALLET,TIMEOUT,0,NEUTRAL,0
28987.16,MASTERCARD,FUNDS_UNAVAILABLE,3,POSITIVE,0
1863.96,VISA,NETWORK_ERROR,2,POSITIVE,1
8671.24,UPI,FUNDS_UNAVAILABLE,0,NEGATIVE,0
48906.47,AMEX,FRAUD_REVIEW,0,NEUTRAL,0
8416.86,UPI,FUNDS_UNAVAILABLE,0,POSITIVE,1
48725.04,UPI,INVALID_CARD,2,NEUTRAL,0
2671.85,WALLET,FRAUD_REVIEW,1,POSITIVE,0
21494.78,AMEX,FRAUD_REVIEW,1,POSITIVE,1
8707.44,AMEX,INSUFFICIENT_FUNDS,3,POSITIVE,1
19993.87,UPI,INVALID_CARD,0,NEGATIVE,0
9407.08,UPI,NETWORK_ERROR,1,NEUTRAL,1
22099.07,AMEX,EXPIRED_CARD,2,NEGATIVE,0
37661.31,VISA,INSUFFICIENT_FUNDS,2,NEGATIVE,0
37871.55,MASTERCARD,DO_NOT_HONOR,3,NEGATIVE,0
26868.62,UPI,EXPIRED_CARD,3,NEUTRAL,0
45158.3,VISA,FUNDS_UNAVAILABLE,0,NEUTRAL,1
49221.53,MASTERCARD,EXPIRED_CARD,1,POSITIVE,1
49416.34,UPI,EXPIRED_CARD,1,NEGATIVE,0
45558.06,VISA,INSUFFICIENT_FUNDS,3,NEGATIVE,0
16441.11,AMEX,FRAUD_REVIEW,0,NEGATIVE,0
26223.59,UPI,INSUFFICIENT_FUNDS,3,POSITIVE,1
29479.12,VISA,INSUFFICIENT_FUNDS,4,POSITIVE,0
43400.27,AMEX,TIMEOUT,2,NEUTRAL,0
28686.76,UPI,DO_NOT_HONOR,1,NEUTRAL,1
30988.58,UPI,DO_NOT_HONOR,3,NEUTRAL,0
2654.69,UPI,INVALID_CARD,2,POSITIVE,1
39723.87,AMEX,INVALID_CARD,3,NEGATIVE,0
48630.33,MASTERCARD,FUNDS_UNAVAILABLE,2,NEGATIVE,0
41326.0,AMEX,TIMEOUT,4,NEGATIVE,0
22197.49,UPI,FRAUD_REVIEW,4,NEUTRAL,0
25860.43,MASTERCARD,INSUFFICIENT_FUNDS,2,NEGATIVE,0
6955.36,WALLET,DO_NOT_HONOR,1,POSITIVE,1
10196.19,VISA,EXPIRED_CARD,0,NEUTRAL,1
18146.68,MASTERCARD,INVALID_CARD,2,NEUTRAL,0
31843.41,VISA,DO_NOT_HONOR,1,NEUTRAL,1
22415.95,UPI,NETWORK_ERROR,2,POSITIVE,0
13081.26,VISA,INVALID_CARD,0,NEUTRAL,1
42720.3,MASTERCARD,EXPIRED_CARD,1,NEGATIVE,0
32649.05,WALLET,DO_NOT_HONOR,0,NEUTRAL,0
32439.1,WALLET,DO_NOT_HONOR,1,NEUTRAL,1
47161.65,AMEX,TIMEOUT,3,NEUTRAL,0
11066.81,AMEX,TIMEOUT,4,POSITIVE,1
49971.58,AMEX,INVALID_CARD,2,NEGATIVE,0
3379.09,AMEX,NETWORK_ERROR,2,NEUTRAL,0
47618.95,AMEX,EXPIRED_CARD,1,NEGATIVE,0
45004.41,WALLET,TIMEOUT,2,NEGATIVE,1
1467.67,UPI,INVALID_CARD,2,NEUTRAL,0
36889.26,WALLET,EXPIRED_CARD,2,NEGATIVE,0
34378.64,UPI,NETWORK_ERROR,4,NEUTRAL,0
42063.81,WALLET,FUNDS_UNAVAILABLE,2,POSITIVE,1
37097.76,WALLET,FUNDS_UNAVAILABLE,2,NEGATIVE,1
17893.11,AMEX,TIMEOUT,2,NEUTRAL,1
14843.75,VISA,FRAUD_REVIEW,0,NEGATIVE,0
47226.19,VISA,FRAUD_REVIEW,1,NEGATIVE,0
34098.75,WALLET,INVALID_CARD,3,POSITIVE,0
7708.77,MASTERCARD,NETWORK_ERROR,3,NEGATIVE,0
49335.13,MASTERCARD,NETWORK_ERROR,1,POSITIVE,1
31625.43,MASTERCARD,NETWORK_ERROR,0,POSITIVE,1
10627.24,MASTERCARD,FUNDS_UNAVAILABLE,3,POSITIVE,1
21798.83,UPI,TIMEOUT,3,NEUTRAL,0
2078.72,MASTERCARD,NETWORK_ERROR,0,NEUTRAL,0
26645.48,VISA,DO_NOT_HONOR,1,POSITIVE,1
17348.62,MASTERCARD,INSUFFICIENT_FUNDS,3,NEGATIVE,0
8517.61,VISA,INVALID_CARD,2,NEUTRAL,0
29899.22,AMEX,TIMEOUT,1,NEUTRAL,0
24610.9,MASTERCARD,FUNDS_UNAVAILABLE,3,POSITIVE,1
36413.01,MASTERCARD,EXPIRED_CARD,0,NEGATIVE,0
6333.47,VISA,TIMEOUT,2,NEGATIVE,0
29777.42,VISA,INSUFFICIENT_FUNDS,0,POSITIVE,1
20955.42,UPI,INSUFFICIENT_FUNDS,4,NEUTRAL,0
7825.73,VISA,INVALID_CARD,3,NEGATIVE,0
26111.4,WALLET,FUNDS_UNAVAILABLE,3,POSITIVE,0
30961.36,AMEX,INSUFFICIENT_FUNDS,0,NEUTRAL,1
10147.52,AMEX,EXPIRED_CARD,2,NEGATIVE,0
8186.61,WALLET,FRAUD_REVIEW,1,NEGATIVE,0
16664.06,VISA,DO_NOT_HONOR,0,POSITIVE,1
33517.29,MASTERCARD,INSUFFICIENT_FUNDS,4,POSITIVE,0
5244.27,AMEX,EXPIRED_CARD,3,NEUTRAL,0
2693.99,MASTERCARD,DO_NOT_HONOR,2,NEUTRAL,0
15772.81,VISA,INSUFFICIENT_FUNDS,0,POSITIVE,0
33235.08,MASTERCARD,NETWORK_ERROR,2,NEUTRAL,0
13561.81,VISA,NETWORK_ERROR,2,POSITIVE,1
20132.46,UPI,INVALID_CARD,3,NEGATIVE,0
40034.98,MASTERCARD,INSUFFICIENT_FUNDS,1,NEGATIVE,0
49082.14,MASTERCARD,INSUFFICIENT_FUNDS,3,NEGATIVE,0
28533.38,UPI,FUNDS_UNAVAILABLE,4,NEUTRAL,0
30645.65,MASTERCARD,FRAUD_REVIEW,3,POSITIVE,0
22146.26,VISA,INVALID_CARD,2,POSITIVE,0
33960.86,WALLET,EXPIRED_CARD,2,NEGATIVE,0
35088.89,VISA,TIMEOUT,1,NEUTRAL,1
33879.52,UPI,FUNDS_UNAVAILABLE,4,NEGATIVE,0
32241.26,MASTERCARD,FRAUD_REVIEW,3,POSITIVE,0
24684.07,MASTERCARD,NETWORK_ERROR,2,POSITIVE,1
27614.68,UPI,TIMEOUT,1,POSITIVE,1
40102.81,UPI,INSUFFICIENT_FUNDS,3,NEUTRAL,0
49037.4,VISA,INSUFFICIENT_FUNDS,3,NEUTRAL,1
27545.12,VISA,INVALID_CARD,4,NEGATIVE,0
33639.42,AMEX,NETWORK_ERROR,0,POSITIVE,1
16732.24,WALLET,FRAUD_REVIEW,2,NEGATIVE,0
5052.36,MASTERCARD,DO_NOT_HONOR,2,NEUTRAL,0
48228.8,AMEX,NETWORK_ERROR,0,POSITIVE,0
24722.62,UPI,INSUFFICIENT_FUNDS,2,NEGATIVE,1
6213.14,UPI,EXPIRED_CARD,3,POSITIVE,0
5566.73,UPI,DO_NOT_HONOR,4,POSITIVE,0
22635.13,WALLET,FUNDS_UNAVAILABLE,3,POSITIVE,0
2618.87,UPI,FRAUD_REVIEW,4,POSITIVE,0
8847.78,MASTERCARD,INSUFFICIENT_FUNDS,3,NEGATIVE,0
44158.25,WALLET,TIMEOUT,3,NEGATIVE,0
38166.26,AMEX,TIMEOUT,2,NEUTRAL,1
6841.92,UPI,INVALID_CARD,4,NEUTRAL,0
46788.5,MASTERCARD,EXPIRED_CARD,1,NEGATIVE,0
34393.24,MASTERCARD,FUNDS_UNAVAILABLE,4,NEGATIVE,0
16254.59,VISA,NETWORK_ERROR,4,NEUTRAL,0
47145.15,UPI,INVALID_CARD,3,POSITIVE,0
1458.55,MASTERCARD,DO_NOT_HONOR,0,POSITIVE,1
39319.5,AMEX,INVALID_CARD,1,POSITIVE,0
14898.0,WALLET,DO_NOT_HONOR,2,NEUTRAL,1
43428.16,WALLET,EXPIRED_CARD,4,NEUTRAL,0
39258.5,AMEX,DO_NOT_HONOR,3,NEUTRAL,0
39447.95,AMEX,DO_NOT_HONOR,0,NEGATIVE,1
31103.97,UPI,EXPIRED_CARD,2,NEGATIVE,0
30248.67,MASTERCARD,INVALID_CARD,3,POSITIVE,0
3908.56,MASTERCARD,INSUFFICIENT_FUNDS,3,POSITIVE,1
27918.61,MASTERCARD,FUNDS_UNAVAILABLE,4,NEUTRAL,1
23423.3,MASTERCARD,DO_NOT_HONOR,1,NEUTRAL,1
38728.32,WALLET,INVALID_CARD,3,NEGATIVE,0
3829.46,AMEX,EXPIRED_CARD,1,NEGATIVE,1
25355.99,UPI,TIMEOUT,0,NEUTRAL,1
10825.02,AMEX,NETWORK_ERROR,2,NEUTRAL,1
37682.25,WALLET,FRAUD_REVIEW,4,NEGATIVE,1
33513.14,UPI,EXPIRED_CARD,4,NEGATIVE,0
2185.89,AMEX,TIMEOUT,0,NEUTRAL,1
36253.99,VISA,NETWORK_ERROR,4,NEGATIVE,0
2383.81,MASTERCARD,NETWORK_ERROR,4,POSITIVE,0
8536.26,WALLET,DO_NOT_HONOR,0,POSITIVE,1
38724.4,UPI,INSUFFICIENT_FUNDS,1,NEGATIVE,0
43956.13,UPI,INSUFFICIENT_FUNDS,1,POSITIVE,1
16719.43,VISA,INSUFFICIENT_FUNDS,0,POSITIVE,1
27992.59,WALLET,EXPIRED_CARD,2,NEUTRAL,0
31584.82,UPI,NETWORK_ERROR,0,NEUTRAL,0
26834.75,WALLET,INSUFFICIENT_FUNDS,4,POSITIVE,0
3814.95,WALLET,INSUFFICIENT_FUNDS,2,NEGATIVE,0
4507.96,UPI,TIMEOUT,3,NEGATIVE,1
7984.91,MASTERCARD,FUNDS_UNAVAILABLE,3,NEGATIVE,0
31775.47,AMEX,NETWORK_ERROR,0,NEGATIVE,0
7240.42,VISA,DO_NOT_HONOR,4,NEGATIVE,0
27466.77,VISA,INVALID_CARD,1,NEGATIVE,0
36351.68,MASTERCARD,TIMEOUT,4,POSITIVE,1
11195.24,AMEX,EXPIRED_CARD,0,POSITIVE,0
28451.17,VISA,FRAUD_REVIEW,4,POSITIVE,0
3554.67,VISA,EXPIRED_CARD,4,NEUTRAL,0
17985.49,MASTERCARD,INSUFFICIENT_FUNDS,2,NEGATIVE,1
9836.23,UPI,FRAUD_REVIEW,2,NEGATIVE,0
34734.21,MASTERCARD,NETWORK_ERROR,2,NEUTRAL,1
15798.1,MASTERCARD,TIMEOUT,2,NEUTRAL,1
36702.05,UPI,FRAUD_REVIEW,3,NEUTRAL,0
24451.17,VISA,FUNDS_UNAVAILABLE,4,POSITIVE,0
42963.94,MASTERCARD,EXPIRED_CARD,2,NEGATIVE,0
4007.83,VISA,DO_NOT_HONOR,4,NEGATIVE,1
29178.15,UPI,EXPIRED_CARD,0,NEGATIVE,0
44720.5,WALLET,FRAUD_REVIEW,1,NEUTRAL,0
44593.59,WALLET,INVALID_CARD,1,NEUTRAL,0
4709.59,AMEX,DO_NOT_HONOR,1,NEGATIVE,0
37908.86,MASTERCARD,FRAUD_REVIEW,1,POSITIVE,0
28377.46,MASTERCARD,FRAUD_REVIEW,2,POSITIVE,1
24484.58,VISA,INVALID_CARD,2,POSITIVE,1
10497.35,AMEX,TIMEOUT,3,NEUTRAL,0
2187.25,AMEX,INSUFFICIENT_FUNDS,4,NEGATIVE,0
41776.64,AMEX,FUNDS_UNAVAILABLE,3,NEGATIVE,0
29466.41,VISA,INVALID_CARD,3,POSITIVE,0
17774.32,AMEX,FRAUD_REVIEW,3,NEGATIVE,1
44125.31,UPI,FUNDS_UNAVAILABLE,1,POSITIVE,1
14184.31,MASTERCARD,FUNDS_UNAVAILABLE,1,NEUTRAL,0
40884.36,MASTERCARD,TIMEOUT,2,NEGATIVE,1
33826.43,UPI,EXPIRED_CARD,4,POSITIVE,0
20662.78,MASTERCARD,DO_NOT_HONOR,1,NEGATIVE,0
6909.26,WALLET,DO_NOT_HONOR,4,POSITIVE,1
13061.33,MASTERCARD,TIMEOUT,4,NEGATIVE,0
43949.75,AMEX,INSUFFICIENT_FUNDS,1,NEUTRAL,0
23676.39,UPI,FUNDS_UNAVAILABLE,1,NEUTRAL,0
39771.88,MASTERCARD,INVALID_CARD,1,NEGATIVE,0
46133.13,WALLET,INSUFFICIENT_FUNDS,1,NEUTRAL,1
5606.79,MASTERCARD,TIMEOUT,1,NEGATIVE,1
23898.29,WALLET,DO_NOT_HONOR,4,NEGATIVE,0
4840.86,MASTERCARD,DO_NOT_HONOR,3,NEGATIVE,0
43766.25,WALLET,TIMEOUT,1,NEUTRAL,0
19185.58,WALLET,INSUFFICIENT_FUNDS,3,POSITIVE,1
38339.77,VISA,INVALID_CARD,4,NEGATIVE,0
9613.25,VISA,INSUFFICIENT_FUNDS,4,POSITIVE,1
10429.85,AMEX,TIMEOUT,2,POSITIVE,1
32648.48,AMEX,INVALID_CARD,4,NEUTRAL,0
30671.66,UPI,EXPIRED_CARD,3,NEGATIVE,0
24226.89,AMEX,FRAUD_REVIEW,2,NEUTRAL,0
38754.89,UPI,FUNDS_UNAVAILABLE,0,NEGATIVE,1
39198.84,MASTERCARD,INSUFFICIENT_FUNDS,1,NEGATIVE,0
17054.2,WALLET,DO_NOT_HONOR,1,NEUTRAL,0
463.47,VISA,FUNDS_UNAVAILABLE,3,NEGATIVE,0
3391.21,MASTERCARD,NETWORK_ERROR,0,NEGATIVE,1
19339.44,UPI,INVALID_CARD,4,POSITIVE,0
41047.39,UPI,FRAUD_REVIEW,0,POSITIVE,0
46551.77,WALLET,INVALID_CARD,1,POSITIVE,0
25625.28,MASTERCARD,FUNDS_UNAVAILABLE,0,NEUTRAL,1
214.31,MASTERCARD,INSUFFICIENT_FUNDS,2,NEUTRAL,1
19878.13,WALLET,EXPIRED_CARD,4,POSITIVE,0
3617.14,VISA,INVALID_CARD,4,NEGATIVE,0
48171.73,AMEX,EXPIRED_CARD,4,POSITIVE,0
20317.03,VISA,INVALID_CARD,1,NEUTRAL,0
28019.81,WALLET,INVALID_CARD,2,POSITIVE,0
47844.13,WALLET,INVALID_CARD,3,NEUTRAL,0
38544.37,AMEX,FRAUD_REVIEW,3,NEGATIVE,0
24202.11,AMEX,INSUFFICIENT_FUNDS,3,NEGATIVE,0
11175.04,MASTERCARD,NETWORK_ERROR,3,NEUTRAL,0
684.21,AMEX,EXPIRED_CARD,2,POSITIVE,1
37489.65,AMEX,INSUFFICIENT_FUNDS,4,POSITIVE,0
17806.19,WALLET,INVALID_CARD,1,NEGATIVE,0
45514.39,UPI,EXPIRED_CARD,1,NEGATIVE,0
13417.19,MASTERCARD,EXPIRED_CARD,1,NEGATIVE,0
38991.14,VISA,INSUFFICIENT_FUNDS,3,NEGATIVE,1
42883.05,VISA,FRAUD_REVIEW,2,NEGATIVE,0
44926.44,WALLET,INVALID_CARD,3,POSITIVE,0
45817.14,AMEX,TIMEOUT,1,NEGATIVE,1
26381.63,UPI,FRAUD_REVIEW,4,POSITIVE,0
19807.1,MASTERCARD,FRAUD_REVIEW,0,NEGATIVE,0
15919.43,VISA,DO_NOT_HONOR,1,NEUTRAL,1
16406.72,WALLET,INVALID_CARD,1,NEGATIVE,0
13616.53,WALLET,NETWORK_ERROR,2,POSITIVE,1
10684.52,AMEX,NETWORK_ERROR,3,NEUTRAL,0
28656.2,WALLET,EXPIRED_CARD,0,NEGATIVE,0
11943.1,UPI,TIMEOUT,1,POSITIVE,1
36979.39,UPI,DO_NOT_HONOR,1,NEUTRAL,1
49778.98,WALLET,NETWORK_ERROR,3,NEUTRAL,1
42953.4,VISA,TIMEOUT,0,NEGATIVE,1
10930.27,AMEX,FRAUD_REVIEW,0,NEUTRAL,0
13136.5,AMEX,INVALID_CARD,2,POSITIVE,1
17684.31,WALLET,EXPIRED_CARD,4,NEGATIVE,0
27014.23,AMEX,NETWORK_ERROR,2,NEGATIVE,0
38782.27,UPI,INSUFFICIENT_FUNDS,3,NEGATIVE,0
31659.27,MASTERCARD,FUNDS_UNAVAILABLE,2,NEUTRAL,0
28667.55,VISA,INSUFFICIENT_FUNDS,1,NEUTRAL,1
15980.54,AMEX,INVALID_CARD,4,NEGATIVE,0
44407.05,AMEX,FRAUD_REVIEW,3,POSITIVE,0
1350.43,MASTERCARD,INVALID_CARD,0,POSITIVE,1
5329.86,VISA,FRAUD_REVIEW,4,POSITIVE,1
19971.22,VISA,INSUFFICIENT_FUNDS,2,NEGATIVE,1
32810.67,UPI,INVALID_CARD,1,POSITIVE,0
22269.39,MASTERCARD,FUNDS_UNAVAILABLE,4,POSITIVE,1
33244.75,AMEX,FRAUD_REVIEW,3,NEGATIVE,0
27517.55,MASTERCARD,FUNDS_UNAVAILABLE,4,NEGATIVE,0
37495.8,WALLET,TIMEOUT,4,NEGATIVE,0
15621.13,AMEX,FRAUD_REVIEW,4,POSITIVE,0
22204.64,AMEX,TIMEOUT,2,POSITIVE,1
204.6,MASTERCARD,NETWORK_ERROR,2,NEUTRAL,1
34450.94,UPI,FRAUD_REVIEW,2,POSITIVE,0
39938.65,WALLET,EXPIRED_CARD,0,NEGATIVE,0
20704.45,WALLET,TIMEOUT,3,POSITIVE,1
36908.47,UPI,TIMEOUT,1,NEUTRAL,1
31341.09,WALLET,INVALID_CARD,2,NEGATIVE,0
40478.67,UPI,EXPIRED_CARD,0,POSITIVE,1
5695.75,UPI,FRAUD_REVIEW,2,NEGATIVE,0
9551.91,VISA,FUNDS_UNAVAILABLE,0,NEGATIVE,1
48622.16,AMEX,INVALID_CARD,1,NEGATIVE,0
608.56,VISA,FUNDS_UNAVAILABLE,0,NEUTRAL,1
21128.1,UPI,NETWORK_ERROR,3,NEGATIVE,0
16646.38,MASTERCARD,DO_NOT_HONOR,2,NEUTRAL,1
